"id";"id_comm";"id_study";"taxon_level";"taxon_ori";"rank";"error_ident";"error_class";"measurement";"metric";"taxon_clean";"unidentified";"count0";"count"
"160238";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Passiflora foetida";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Passiflora foetida";FALSE;2;2
"160239";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Passiflora trifoliata";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Passiflora trifoliata";FALSE;2;2
"160240";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Peliosanthes teta";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Peliosanthes teta";FALSE;2;2
"160241";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Peltophorum pterocarpum";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Peltophorum pterocarpum";FALSE;2;2
"160242";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Pentaphragma horsfieldii";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Pentaphragma horsfieldii";FALSE;2;2
"160243";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Pericampylus glaucus";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Pericampylus glaucus";FALSE;2;2
"160244";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Petraeovitex trifoliata";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Petraeovitex trifoliata";FALSE;2;2
"160245";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Phacelophrynium borneense";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Phacelophrynium borneense";FALSE;2;2
"160246";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Phacelophrynium bracteosum";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Phacelophrynium bracteosum";FALSE;2;2
"160247";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Phacelophrynium cf. laxum";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Phacelophrynium laxum";TRUE;2;2
"160248";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Phacelophrynium maximum";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Phacelophrynium maximum";FALSE;2;2
"160249";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Phalaenopsis sp.";"genus";0.0862068965517241;0.0404624277456647;0;"frequency";"Phalaenopsis sp";FALSE;2;2
"160250";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Pholidocarpus majadum";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Pholidocarpus majadum";FALSE;2;2
"160251";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Phrynium capitatum";"species";0.0862068965517241;0.0404624277456647;1;"frequency";"Phrynium capitatum";FALSE;2;2
"160252";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Phrynium maximum";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Phrynium maximum";FALSE;2;2
"160253";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Phrynium parvum";"species";0.0862068965517241;0.0404624277456647;1;"frequency";"Phrynium parvum";FALSE;2;2
"160254";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Phrynium pubinerve";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Phrynium pubinerve";FALSE;2;2
"160255";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Phrynium sp.1";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Phrynium sp 1";TRUE;3;3
"160256";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Phrynium sp.2";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Phrynium sp 2";TRUE;3;3
"160257";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Phrynium villosulum";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Phrynium villosulum";FALSE;2;2
"160258";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Phyllagathis obovatifolius";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Phyllagathis obovatifolius";FALSE;2;2
"160259";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Phyllanthus niruri";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Phyllanthus niruri";FALSE;2;2
"160260";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Phymatosorus nigrescens";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Phymatosorus nigrescens";FALSE;2;2
"160261";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Phymatosorus scolopendria";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Phymatosorus scolopendria";FALSE;2;2
"160262";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Phymatosorus sp.1";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Phymatosorus sp 1";TRUE;3;3
"160263";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Phymatosorus sp.2";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Phymatosorus sp 2";TRUE;3;3
"160264";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Physalis angulata";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Physalis angulata";FALSE;2;2
"160265";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Phytocrene racemosa";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Phytocrene racemosa";FALSE;2;2
"160266";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Phytocrene sp.1";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Phytocrene sp 1";TRUE;3;3
"160267";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Picria fel-terrae";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Picria fel-terrae";FALSE;2;2
"160268";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Picria sp.1";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Picria sp 1";TRUE;3;3
"160269";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Pinanga albescens";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Pinanga albescens";FALSE;2;2
"160270";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Pinanga sp.1";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Pinanga sp 1";TRUE;3;3
"160271";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Piper baccatum";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Piper baccatum";FALSE;2;2
"160272";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Piper betle";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Piper betle";FALSE;2;2
"160273";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Piper caninum";"species";0.0862068965517241;0.0404624277456647;1;"frequency";"Piper caninum";FALSE;2;2
"160274";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Piper chaba";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Piper chaba";FALSE;2;2
"160275";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Piper majusculum";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Piper majusculum";FALSE;2;2
"160276";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Piper miniatum";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Piper miniatum";FALSE;2;2
"160277";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Piper sarmentosum";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Piper sarmentosum";FALSE;2;2
"160278";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Piper sp.1";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Piper sp 1";TRUE;3;3
"160279";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Piper sp.2";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Piper sp 2";TRUE;3;3
"160280";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Piper sp.3";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Piper sp 3";TRUE;3;3
"160281";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Piper sp.4";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Piper sp 4";TRUE;3;3
"160282";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Piper sp.5";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Piper sp 5";TRUE;3;3
"160283";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Piper villipedunculum";"species";0.0862068965517241;0.0404624277456647;1;"frequency";"Piper villipedunculum";FALSE;2;2
"160284";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Pipturus sp.1";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Pipturus sp 1";TRUE;3;3
"160285";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Pityrogramma calomelanos";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Pityrogramma calomelanos";FALSE;2;2
"160286";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Plagiostachys breviramosa";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Plagiostachys breviramosa";FALSE;2;2
"160287";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Plagiostachys crocydocalyx";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Plagiostachys crocydocalyx";FALSE;2;2
"160288";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Plagiostachys parva";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Plagiostachys parva";FALSE;2;2
"160289";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Plagiostachys sp.1";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Plagiostachys sp 1";TRUE;3;3
"160290";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Plagiostachys sp.10";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Plagiostachys sp 10";TRUE;3;3
"160291";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Plagiostachys sp.11";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Plagiostachys sp 11";TRUE;3;3
"160292";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Plagiostachys sp.12";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Plagiostachys sp 12";TRUE;3;3
"160293";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Plagiostachys sp.13";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Plagiostachys sp 13";TRUE;3;3
"160294";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Plagiostachys sp.14";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Plagiostachys sp 14";TRUE;3;3
"160295";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Plagiostachys sp.15";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Plagiostachys sp 15";TRUE;3;3
"160296";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Plagiostachys sp.16";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Plagiostachys sp 16";TRUE;3;3
"160297";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Plagiostachys sp.17";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Plagiostachys sp 17";TRUE;3;3
"160298";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Plagiostachys sp.18";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Plagiostachys sp 18";TRUE;3;3
"160299";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Plagiostachys sp.2";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Plagiostachys sp 2";TRUE;3;3
"160300";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Plagiostachys sp.21";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Plagiostachys sp 21";TRUE;3;3
"160301";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Plagiostachys sp.22";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Plagiostachys sp 22";TRUE;3;3
"160302";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Plagiostachys sp.23";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Plagiostachys sp 23";TRUE;3;3
"160303";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Plagiostachys sp.28";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Plagiostachys sp 28";TRUE;3;3
"160304";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Plagiostachys sp.30";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Plagiostachys sp 30";TRUE;3;3
"160305";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Plagiostachys sp.4";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Plagiostachys sp 4";TRUE;3;3
"160306";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Plagiostachys sp.6";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Plagiostachys sp 6";TRUE;3;3
"160307";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Plagiostachys sp.7";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Plagiostachys sp 7";TRUE;3;3
"160308";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Plagiostachys sp.9";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Plagiostachys sp 9";TRUE;3;3
"160309";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Plagiostachys strobilifera";"species";0.0862068965517241;0.0404624277456647;1;"frequency";"Plagiostachys strobilifera";FALSE;2;2
"160310";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Plectocomiopsis geminiflorus";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Plectocomiopsis geminiflorus";FALSE;2;2
"160311";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Pleocnemia irregularis";"species";0.0862068965517241;0.0404624277456647;1;"frequency";"Pleocnemia irregularis";FALSE;2;2
"160312";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Plocoglottis acuminata";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Plocoglottis acuminata";FALSE;2;2
"160313";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Plocoglottis javanica";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Plocoglottis javanica";FALSE;2;2
"160314";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Pneumatopteris callosa";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Pneumatopteris callosa";FALSE;2;2
"160315";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Pneumatopteris truncata";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Pneumatopteris truncata";FALSE;2;2
"160316";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Poikilospermum microstachys";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Poikilospermum microstachys";FALSE;2;2
"160317";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Poikilospermum suaveolens";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Poikilospermum suaveolens";FALSE;2;2
"160318";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Pollia sorzogenensis";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Pollia sorzogenensis";FALSE;2;2
"160319";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Polyalthia borneensis";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Polyalthia borneensis";FALSE;2;2
"160320";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Polyalthia bullata";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Polyalthia bullata";FALSE;2;2
"160321";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Polyalthia insignis";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Polyalthia insignis";FALSE;2;2
"160322";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Polyalthia oblonga";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Polyalthia oblonga";FALSE;2;2
"160323";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Polyalthia sp.4";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Polyalthia sp 4";TRUE;3;3
"160324";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Polyalthia sp.8";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Polyalthia sp 8";TRUE;3;3
"160325";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Polyalthia sumatrana";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Polyalthia sumatrana";FALSE;2;2
"160326";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Polypodium sp.1";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Polypodium sp 1";TRUE;3;3
"160327";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Polypodium sp.2";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Polypodium sp 2";TRUE;3;3
"160328";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Polyscias sp.";"genus";0.0862068965517241;0.0404624277456647;0;"frequency";"Polyscias sp";FALSE;2;2
"160329";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Pothos inaequilaterus";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Pothos inaequilaterus";FALSE;2;2
"160330";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Pothos latifolius";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Pothos latifolius";FALSE;2;2
"160331";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Pothos roxburghii";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Pothos roxburghii";FALSE;2;2
"160332";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Pothos sp.1";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Pothos sp 1";TRUE;3;3
"160333";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Pouzolzia zeylanica";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Pouzolzia zeylanica";FALSE;2;2
"160334";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Premna glandulosa";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Premna glandulosa";FALSE;2;2
"160335";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Procris cf. frutescens";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Procris frutescens";TRUE;2;2
"160336";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Pronephrium asperum";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Pronephrium asperum";FALSE;2;2
"160337";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Pseuderanthemum sp.1";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Pseuderanthemum sp 1";TRUE;3;3
"160338";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Pseuderanthemum sp.2";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Pseuderanthemum sp 2";TRUE;3;3
"160339";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Psychotria laxiflora";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Psychotria laxiflora";FALSE;2;2
"160340";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Psychotria malaccensis";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Psychotria malaccensis";FALSE;2;2
"160341";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Psychotria sarmentosa";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Psychotria sarmentosa";FALSE;2;2
"160342";"Sheil et al. 2002_CIFOR_Indonesia_herbs_83_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Psychotria sp.2";"species";0.0862068965517241;0.0404624277456647;0;"frequency";"Psychotria sp 2";TRUE;3;3
